Time (s)	Counter ()	?? 2 (mm)
5.7504	14.99684	24.114056
5.7506	14.99684	23.823423
5.7508	14.993015	23.604683
5.751	14.997478	23.595505
5.7512	14.994927	23.445601
5.7514	14.995565	23.314051
5.7516	14.996202	23.375237
5.7518	14.993652	23.546556
5.752	14.996202	23.540438
5.7522	14.993652	23.696463
5.7524	14.996202	23.95956
5.7526	14.99429	24.591305
5.7528	14.994927	25.767601
5.753	14.994927	25.775249
5.7532	14.995565	26.93931
5.7534	14.994927	28.081953
5.7536	14.997478	29.380623
5.7538	14.99684	30.065903
5.754	14.99684	30.072021
5.7542	14.99429	30.072021
5.7544	14.997478	30.070492
5.7546	14.99429	30.068962
5.7548	14.999391	30.065903
5.755	14.993015	30.067432
5.7552	14.995565	30.068962
5.7554	14.993015	30.068962
5.7556	14.99429	30.070492
5.7558	14.995565	30.064373
5.756	14.996202	30.072021
5.7562	14.994927	30.064373
5.7564	14.994927	30.072021
5.7566	14.994927	30.070492
5.7568	14.997478	30.064373
5.757	14.99429	30.072021
5.7572	14.993015	30.061314
5.7574	14.98919	30.062843
5.7576	14.99684	30.067432
5.7578	14.992377	30.068962
5.758	14.996202	30.072021
5.7582	14.993015	30.058256
5.7584	14.997478	30.061314
5.7586	14.993652	30.068962
5.7588	14.99684	30.067432
5.759	14.993015	30.062843
5.7592	14.994927	29.753857
5.7594	14.99684	28.663219
5.7596	14.99684	27.233002
5.7598	14.996202	26.11483
5.76	14.995565	26.105652
5.7602	14.997478	24.842167
5.7604	14.995565	24.088051
5.7606	14.99429	23.697992
5.7608	14.99429	23.509846
5.761	14.99684	23.505257
5.7612	14.995565	23.306402
5.7614	14.99429	23.180971
5.7616	14.993015	23.213095
5.7618	14.99684	23.373707
5.762	14.99174	23.376766
5.7622	14.996202	23.572561
5.7624	14.994927	23.82954
5.7626	14.99429	24.213482
5.7628	14.990465	25.256701
5.763	14.996202	25.275055
5.7632	14.99684	26.575254
5.7634	14.996202	27.725546
5.7636	14.993015	29.123642
5.7638	15.000028	30.065903
5.764	14.994927	30.072021
5.7642	14.994927	30.067432
5.7644	14.993652	30.062843
5.7646	14.99684	30.068962
5.7648	14.996202	30.065903
5.765	14.99684	30.070492
5.7652	14.99174	30.067432
5.7654	14.995565	30.067432
5.7656	14.997478	30.068962
5.7658	14.99429	30.070492
5.766	14.998116	30.062843
5.7662	14.998753	30.065903
5.7664	14.993652	30.064373
5.7666	14.994927	30.067432
5.7668	14.994927	30.068962
5.767	14.99429	30.065903
5.7672	14.99174	30.068962
5.7674	14.99429	30.065903
5.7676	14.994927	30.076611
5.7678	14.994927	30.073551
5.768	14.995565	30.064373
5.7682	14.993652	30.064373
5.7684	14.999391	30.065903
5.7686	14.994927	30.068962
5.7688	14.994927	30.065903
5.769	14.99684	30.061314
5.7692	14.99684	29.528997
5.7694	14.994927	28.224211
5.7696	14.994927	26.867416
5.7698	14.994927	25.787487
5.77	14.998116	25.766071
5.7702	14.997478	24.508703
5.7704	14.994927	23.849426
5.7706	14.993652	23.537378
5.7708	15.000028	23.376766
5.771	14.992377	23.372177
5.7712	14.995565	23.222273
5.7714	14.997478	23.05707
5.7716	14.996202	23.184031
5.7718	14.994927	23.304873
5.772	14.99684	23.309462
5.7722	14.99429	23.503727
5.7724	14.994927	23.794359
5.7726	14.994927	24.241016
5.7728	14.994927	25.51062
5.773	14.993015	25.522858
5.7732	14.99684	26.660913
5.7734	14.993652	27.935108
5.7736	14.997478	29.226128
5.7738	14.99684	30.067432
5.774	14.994927	30.061314
5.7742	14.994927	30.065903
5.7744	14.993652	30.067432
5.7746	14.993652	30.068962
5.7748	14.995565	30.075081
5.775	14.994927	30.061314
5.7752	14.995565	30.068962
5.7754	14.992377	30.064373
5.7756	14.994927	30.065903
5.7758	14.993652	30.064373
5.776	14.994927	30.072021
5.7762	14.99684	30.070492
5.7764	14.992377	30.065903
5.7766	14.998116	30.070492
5.7768	14.994927	30.068962
5.777	14.996202	30.073551
5.7772	14.995565	30.070492
5.7774	14.996202	30.070492
5.7776	14.994927	30.065903
5.7778	14.994927	30.062843
5.778	14.993652	30.067432
5.7782	14.99684	30.072021
5.7784	14.994927	30.061314
5.7786	14.995565	30.065903
5.7788	14.99684	30.067432
5.779	14.995565	30.067432
5.7792	14.996202	29.649839
5.7794	14.997478	28.438362
5.7796	14.99429	27.087685
5.7798	14.99684	25.711004
5.78	14.99429	25.695707
5.7802	14.993015	24.416925
5.7804	14.998116	23.849426
5.7806	14.99429	23.482311
5.7808	14.99429	23.309462
5.781	15.001303	23.314051
5.7812	14.996202	23.0173
5.7814	14.998116	22.92705
5.7816	14.998116	22.936228
5.7818	14.998116	23.052481
5.782	14.993015	23.05401
5.7822	14.993652	23.288046
5.7824	14.99684	23.506786
5.7826	14.997478	23.958031
5.7828	14.994927	24.582127
5.783	14.992377	24.594364
5.7832	14.99684	25.856321
5.7834	14.99429	27.145811
5.7836	14.994927	28.511784
5.7838	14.99174	29.746208
5.784	14.994927	30.050608
5.7842	14.990465	30.073551
5.7844	14.997478	30.068962
5.7846	14.994927	30.067432
5.7848	14.994927	30.076611
5.785	14.996202	30.067432
5.7852	14.99684	30.067432
5.7854	14.992377	30.072021
5.7856	14.993015	30.068962
5.7858	14.993015	30.070492
5.786	14.996202	30.072021
5.7862	14.996202	30.068962
5.7864	14.993652	30.067432
5.7866	14.995565	30.067432
5.7868	14.997478	30.062843
5.787	14.99429	30.062843
5.7872	14.997478	30.072021
5.7874	14.996202	30.070492
5.7876	14.99429	30.068962
5.7878	14.99684	30.073551
5.788	14.993015	30.062843
5.7882	14.994927	30.070492
5.7884	14.99429	30.076611
5.7886	14.994927	30.070492
5.7888	14.993015	30.068962
5.789	14.993652	30.068962
5.7892	14.997478	28.943144
5.7894	14.99174	27.511396
5.7896	14.996202	26.102592
5.7898	14.996202	24.860521
5.79	14.997478	24.846754
5.7902	14.997478	23.96109
5.7904	14.992377	23.509846
5.7906	14.994927	23.190149
5.7908	14.995565	22.933168
5.791	14.99429	22.931639
5.7912	14.99174	22.80162
5.7914	14.994927	22.660892
5.7916	14.993015	22.735846
5.7918	14.99684	22.931639
5.792	14.99429	22.931639
5.7922	14.999391	23.115196
5.7924	14.990465	23.442541
5.7926	14.996202	23.92132
5.7928	14.993652	24.585186
5.793	14.995565	24.592834
5.7932	14.99429	25.853262
5.7934	14.996202	27.294188
5.7936	14.993652	28.802416
5.7938	14.998116	29.854813
5.794	14.993015	30.064373
5.7942	14.998753	30.076611
5.7944	14.993015	30.070492
5.7946	14.994927	30.064373
5.7948	14.99429	30.068962
5.795	14.994927	30.064373
5.7952	14.992377	30.061314
5.7954	14.998753	30.068962
5.7956	14.99684	30.070492
5.7958	14.99429	30.070492
5.796	14.99429	30.064373
5.7962	14.990465	30.067432
5.7964	14.997478	30.075081
5.7966	14.996202	30.07814
5.7968	14.993652	30.059784
5.797	14.99429	30.072021
5.7972	14.99684	30.061314
5.7974	14.994927	30.075081
5.7976	14.997478	30.073551
5.7978	14.997478	30.075081
5.798	14.996202	30.065903
5.7982	14.994927	30.062843
5.7984	14.994927	30.067432
5.7986	14.992377	30.061314
5.7988	14.99684	30.068962
5.799	14.99429	30.062843
5.7992	14.99429	29.115993
5.7994	14.994927	27.653654
5.7996	14.995565	26.198961
5.7998	14.99684	24.86511
5.8	14.994927	24.843695
5.8002	14.99429	23.980976
5.8004	14.998116	23.538908
5.8006	14.993652	23.150379
5.8008	14.996202	22.957644
5.801	14.994927	22.960703
5.8012	14.99429	22.740435
5.8014	14.993015	22.613474
5.8016	14.995565	22.676189
5.8018	14.993015	22.771027
5.802	14.996202	22.763378
5.8022	14.99429	22.997414
5.8024	14.99684	23.222273
5.8026	14.996202	23.705639
5.8028	14.99429	24.270079
5.803	14.995565	24.277727
5.8032	14.997478	25.346949
5.8034	14.992377	26.801641
5.8036	14.998116	28.22574
5.8038	14.995565	29.528997
5.804	14.993652	30.042959
5.8042	14.99429	30.068962
5.8044	14.998116	30.068962
5.8046	14.996202	30.072021
5.8048	14.994927	30.067432
5.805	14.993652	30.067432
5.8052	14.996202	30.070492
5.8054	14.994927	30.076611
5.8056	14.99429	30.065903
5.8058	14.996202	30.062843
5.806	14.99684	30.067432
5.8062	14.997478	30.07967
5.8064	14.994927	30.068962
5.8066	14.996202	30.072021
5.8068	14.993015	30.064373
5.807	14.993015	30.067432
5.8072	14.994927	30.073551
5.8074	14.99684	30.075081
5.8076	14.993015	30.059784
5.8078	14.995565	30.068962
5.808	14.997478	30.073551
5.8082	14.995565	30.073551
5.8084	14.998753	30.067432
5.8086	14.996202	30.070492
5.8088	14.99174	29.857872
5.809	14.99429	29.853283
5.8092	14.993015	28.657101
5.8094	14.995565	27.073917
5.8096	14.992377	25.766071
5.8098	14.99684	24.363388
5.81	14.99429	24.345032
5.8102	14.99429	23.857075
5.8104	14.992377	23.350761
5.8106	14.99684	22.992825
5.8108	14.99174	22.810797
5.811	14.999391	22.80315
5.8112	14.994927	22.613474
5.8114	14.99684	22.524754
5.8116	14.993015	22.6716
5.8118	14.99684	22.823034
5.812	14.994927	22.824564
5.8122	14.997478	23.05401
5.8124	14.995565	23.31864
5.8126	14.996202	23.820364
5.8128	14.999391	24.502584
5.813	14.997478	24.514822
5.8132	14.999391	25.77066
5.8134	14.995565	27.15346
5.8136	14.993652	28.733583
5.8138	14.994927	29.847164
5.814	14.993652	30.061314
5.8142	14.994927	30.064373
5.8144	14.997478	30.072021
5.8146	14.993652	30.07814
5.8148	14.997478	30.068962
5.815	14.99429	30.072021
5.8152	14.997478	30.062843
5.8154	14.99429	30.068962
5.8156	14.995565	30.070492
5.8158	14.996202	30.075081
5.816	14.996202	30.067432
5.8162	14.99429	30.072021
5.8164	14.99429	30.064373
5.8166	14.997478	30.068962
5.8168	14.993015	30.065903
5.817	14.99174	30.062843
5.8172	14.993652	30.065903
5.8174	14.996202	30.065903
5.8176	14.996202	30.064373
5.8178	14.992377	30.065903
5.818	14.997478	30.072021
5.8182	14.994927	30.072021
5.8184	14.996202	30.067432
5.8186	14.99429	30.068962
5.8188	14.99429	29.753857
5.819	14.993652	29.750797
5.8192	14.998116	28.652512
5.8194	14.99429	27.154989
5.8196	15.001941	25.859381
5.8198	14.990465	24.357269
5.82	14.993015	24.338913
5.8202	14.994927	23.858604
5.8204	15.000028	23.344643
5.8206	14.995565	23.060129
5.8208	14.995565	22.902576
5.821	14.99429	22.904106
5.8212	14.995565	22.633358
5.8214	14.995565	22.58135
5.8216	14.999391	22.702192
5.8218	14.996202	22.829153
5.822	14.995565	22.826094
5.8222	14.995565	23.086134
5.8224	14.994927	23.381355
5.8226	14.998116	23.899904
5.8228	14.998116	24.580597
5.823	14.99684	24.597424
5.8232	14.996202	25.77066
5.8234	14.99684	27.303364
5.8236	14.994927	28.802416
5.8238	14.995565	29.94965
5.824	14.99429	30.062843
5.8242	14.998753	30.064373
5.8244	14.994927	30.067432
5.8246	14.99684	30.067432
5.8248	14.996202	30.068962
5.825	14.998753	30.068962
5.8252	14.993652	30.0812
5.8254	14.998753	30.075081
5.8256	14.995565	30.073551
5.8258	14.994927	30.061314
5.826	14.998116	30.065903
5.8262	14.997478	30.062843
5.8264	14.993652	30.070492
5.8266	14.996202	30.070492
5.8268	14.993652	30.067432
5.827	14.996202	30.070492
5.8272	14.993652	30.070492
5.8274	14.998116	30.065903
5.8276	14.993652	30.067432
5.8278	14.997478	30.070492
5.828	14.995565	30.076611
5.8282	14.994927	30.072021
5.8284	14.998116	30.072021
5.8286	14.993652	30.073551
5.8288	14.993015	29.854813
5.829	14.997478	29.856342
5.8292	14.996202	28.727465
5.8294	14.993015	27.223824
5.8296	14.996202	25.94198
5.8298	14.997478	24.537767
5.83	14.994927	24.510233
5.8302	14.993652	23.889196
5.8304	14.994927	23.44713
5.8306	14.993015	23.121315
5.8308	14.994927	22.928579
5.831	14.992377	22.928579
5.8312	14.99684	22.741964
5.8314	14.992377	22.705252
5.8316	14.997478	22.80162
5.8318	14.992377	22.954584
5.832	14.99684	22.951525
5.8322	14.992377	23.179441
5.8324	14.993652	23.480782
5.8326	14.994927	24.023806
5.8328	14.998116	24.831459
5.833	14.991102	24.843695
5.8332	14.99429	26.1133
5.8334	14.99174	27.439503
5.8336	14.993652	29.018097
5.8338	14.993652	30.062843
5.834	14.994927	30.064373
5.8342	14.995565	30.067432
5.8344	14.997478	30.068962
5.8346	14.996202	30.064373
5.8348	14.99429	30.067432
5.835	14.993652	30.064373
5.8352	14.99684	30.068962
5.8354	14.99684	30.072021
5.8356	14.99684	30.064373
5.8358	14.996202	30.065903
5.836	14.996202	30.076611
5.8362	14.998116	30.070492
5.8364	14.99684	30.076611
5.8366	14.99684	30.065903
5.8368	14.994927	30.067432
5.837	14.998753	30.073551
5.8372	14.99429	30.061314
5.8374	14.994927	30.070492
5.8376	14.995565	30.065903
5.8378	14.99684	30.058256
5.838	14.993652	30.064373
5.8382	14.994927	30.065903
5.8384	14.992377	30.068962
5.8386	14.995565	30.072021
5.8388	14.993652	29.857872
5.839	14.99684	29.856342
5.8392	14.995565	28.516373
5.8394	14.997478	27.228413
5.8396	14.99684	25.769131
5.8398	14.995565	24.445988
5.84	14.994927	24.419985
5.8402	14.99429	23.850956
5.8404	14.994927	23.411947
5.8406	14.995565	23.112137
5.8408	14.995565	22.904106
5.841	14.99684	22.893398
5.8412	14.99429	22.737375
5.8414	14.99684	22.67466
5.8416	14.993015	22.737375
5.8418	14.99684	22.930109
5.842	14.99684	22.930109
5.8422	14.998116	23.153439
5.8424	14.992377	23.511375
5.8426	14.997478	24.028395
5.8428	14.997478	24.747328
5.843	14.995565	24.758036
5.8432	14.998116	26.186724
5.8434	14.993015	27.586349
5.8436	14.993652	29.013508
5.8438	14.99684	30.070492
5.844	14.99684	30.072021
5.8442	14.996202	30.067432
5.8444	14.999391	30.076611
5.8446	14.99429	30.073551
5.8448	14.995565	30.062843
5.845	14.99429	30.070492
5.8452	14.998753	30.068962
5.8454	14.993652	30.068962
5.8456	14.99429	30.070492
5.8458	14.993015	30.073551
5.846	14.999391	30.070492
5.8462	14.993015	30.064373
5.8464	14.996202	30.067432
5.8466	14.99174	30.062843
5.8468	14.993652	30.065903
5.847	14.99429	30.072021
5.8472	14.996202	30.072021
5.8474	14.993015	30.068962
5.8476	14.997478	30.075081
5.8478	14.996202	30.072021
5.848	14.994927	30.070492
5.8482	14.99174	30.067432
5.8484	14.99684	30.068962
5.8486	14.994927	30.064373
5.8488	14.995565	30.065903
5.849	14.998753	30.072021
5.8492	14.994927	29.065516
5.8494	14.995565	27.731665
5.8496	14.99684	26.367222
5.8498	14.994927	25.125151
5.85	14.994927	25.099146
5.8502	14.996202	24.117115
5.8504	14.99174	23.639866
5.8506	14.996202	23.350761
5.8508	14.993652	23.161087
5.851	14.993015	23.159557
5.8512	14.993652	22.939287
5.8514	14.998116	22.894928
5.8516	14.99429	22.953054
5.8518	14.998116	23.14579
5.852	14.991102	23.148849
5.8522	14.998116	23.375237
5.8524	14.995565	23.66128
5.8526	14.996202	24.143118
5.8528	14.994927	25.073143
5.853	14.99684	25.096087
5.8532	14.994927	26.520187
5.8534	14.993015	27.724016
5.8536	14.998116	29.216951
5.8538	14.998116	30.075081
5.854	14.99429	30.061314
5.8542	14.997478	30.072021
5.8544	14.992377	30.068962
5.8546	14.995565	30.064373
5.8548	14.994927	30.067432
5.855	14.99684	30.061314
5.8552	14.995565	30.059784
5.8554	14.998116	30.073551
5.8556	14.99429	30.064373
5.8558	14.99684	30.067432
5.856	14.994927	30.062843
5.8562	14.993652	30.07814
5.8564	14.996202	30.068962
5.8566	14.99684	30.068962
5.8568	14.994927	30.067432
5.857	14.994927	30.070492
5.8572	14.995565	30.067432
5.8574	14.993652	30.070492
5.8576	14.99684	30.067432
5.8578	14.998753	30.062843
5.858	14.997478	30.061314
5.8582	14.994927	30.072021
5.8584	14.997478	30.067432
5.8586	14.989827	30.068962
5.8588	14.99429	30.072021
5.859	14.993652	30.068962
5.8592	14.994927	29.221539
5.8594	14.99429	28.013121
5.8596	14.993652	26.511009
5.8598	14.99429	25.372953
5.86	14.996202	25.351538
5.8602	14.996202	24.205833
5.8604	14.99684	23.727055
5.8606	14.995565	23.442541
5.8608	14.997478	23.184031
5.861	14.99429	23.184031
5.8612	14.99429	23.028008
5.8614	14.995565	22.858217
5.8616	14.995565	22.930109
5.8618	14.989827	23.150379
5.862	14.996202	23.151909
5.8622	14.99684	23.370647
5.8624	14.994927	23.638336
5.8626	14.995565	24.088051
5.8628	14.998116	25.068554
5.863	14.99684	25.093027
5.8632	14.99684	26.278503
5.8634	14.995565	27.577171
5.8636	14.993652	29.011978
5.8638	14.992377	30.068962
5.864	14.994927	30.067432
5.8642	14.993015	30.068962
5.8644	14.997478	30.070492
5.8646	14.995565	30.061314
5.8648	14.991102	30.062843
5.865	14.994927	30.064373
5.8652	14.99429	30.070492
5.8654	14.993652	30.062843
5.8656	14.995565	30.064373
5.8658	14.997478	30.065903
5.866	14.99429	30.064373
5.8662	14.997478	30.068962
5.8664	14.993015	30.065903
5.8666	14.994927	30.068962
5.8668	14.993652	30.070492
5.867	14.997478	30.064373
5.8672	14.993015	30.072021
5.8674	14.99684	30.059784
5.8676	14.993015	30.072021
5.8678	14.998116	30.076611
5.868	14.996202	30.064373
5.8682	14.99429	30.070492
5.8684	14.99174	30.067432
5.8686	14.99684	30.065903
5.8688	14.995565	30.067432
5.869	14.995565	30.070492
5.8692	14.996202	29.480049
5.8694	14.995565	28.155376
5.8696	14.996202	26.801641
5.8698	14.997478	25.721712
5.87	14.99429	25.692648
5.8702	14.995565	24.421515
5.8704	14.99429	23.860134
5.8706	14.995565	23.592445
5.8708	14.994927	23.35535
5.871	14.99684	23.349232
5.8712	14.993015	23.245216
5.8714	14.994927	23.020359
5.8716	14.998116	23.184031
5.8718	14.996202	23.304873
5.872	14.99429	23.312521
5.8722	14.995565	23.503727
5.8724	14.99684	23.854015
5.8726	14.993652	24.210423
5.8728	14.996202	25.406605
5.873	14.993652	25.437199
5.8732	14.997478	26.71904
5.8734	14.991102	27.870863
5.8736	14.995565	29.273548
5.8738	14.994927	30.073551
5.874	14.995565	30.075081
5.8742	14.994927	30.064373
5.8744	14.995565	30.070492
5.8746	14.993652	30.067432
5.8748	14.997478	30.062843
5.875	14.995565	30.067432
5.8752	14.998116	30.067432
5.8754	14.993652	30.072021
5.8756	14.994927	30.065903
5.8758	14.992377	30.067432
5.876	14.995565	30.068962
5.8762	14.995565	30.075081
5.8764	14.993015	30.076611
5.8766	14.996202	30.067432
5.8768	14.993015	30.068962
5.877	14.994927	30.064373
5.8772	14.993652	30.068962
5.8774	14.99684	30.073551
5.8776	14.99429	30.065903
5.8778	14.995565	30.064373
5.878	14.99429	30.068962
5.8782	14.995565	30.075081
5.8784	14.992377	30.070492
5.8786	14.994927	30.065903
5.8788	14.994927	30.065903
5.879	14.995565	30.073551
5.8792	14.99429	29.17259
5.8794	14.995565	27.869333
5.8796	14.994927	26.590549
5.8798	14.994927	25.46932
5.88	14.997478	25.440258
5.8802	14.99684	24.247133
5.8804	14.996202	23.850956
5.8806	14.997478	23.505257
5.8808	14.994927	23.379826
5.881	14.997478	23.381355
5.8812	14.994927	23.252865
5.8814	14.99429	23.112137
5.8816	14.99429	23.314051
5.8818	14.992377	23.477722
5.882	14.994927	23.471603
5.8822	14.993652	23.693403
5.8824	14.995565	24.025335
5.8826	14.99429	24.759565
5.8828	14.99429	26.072001
5.883	14.994927	26.101065
5.8832	14.994927	27.1504
5.8834	14.99429	28.432243
5.8836	14.99429	29.69573
5.8838	14.99429	30.067432
5.884	14.997478	30.067432
5.8842	14.995565	30.072021
5.8844	14.996202	30.070492
5.8846	14.993015	30.073551
5.8848	14.994927	30.067432
5.885	14.99429	30.070492
5.8852	14.994927	30.070492
5.8854	14.993652	30.061314
5.8856	14.996202	30.059784
5.8858	14.996202	30.067432
5.886	14.99684	30.070492
5.8862	14.993015	30.068962
5.8864	14.998116	30.068962
5.8866	14.990465	30.062843
5.8868	14.997478	30.067432
5.887	14.993652	30.067432
5.8872	14.997478	30.065903
5.8874	14.995565	30.068962
5.8876	14.99684	30.072021
5.8878	14.992377	30.065903
5.888	14.996202	30.062843
5.8882	14.996202	30.070492
5.8884	14.994927	30.073551
5.8886	14.997478	30.062843
5.8888	14.991102	30.064373
5.889	14.996202	30.067432
5.8892	14.997478	29.801275
5.8894	14.99429	28.724405
5.8896	14.99429	27.448681
5.8898	14.996202	26.466648
5.89	14.99429	26.443705
5.8902	14.998116	25.186337
5.8904	14.99429	24.253252
5.8906	14.994927	23.964149
5.8908	14.991102	23.743881
5.891	14.994927	23.737762
5.8912	14.996202	23.572561
5.8914	14.995565	23.477722
5.8916	14.99174	23.569502
5.8918	14.994927	23.759178
5.892	14.993015	23.766825
5.8922	14.992377	23.958031
5.8924	14.995565	24.245604
5.8926	14.995565	25.268936
5.8928	14.993015	26.483475
5.893	14.996202	26.512539
5.8932	14.996202	27.511396
5.8934	14.99429	28.728994
5.8936	14.996202	29.856342
5.8938	14.99429	30.073551
5.894	14.996202	30.068962
5.8942	14.99429	30.065903
5.8944	14.99429	30.064373
5.8946	14.99429	30.067432
5.8948	14.996202	30.061314
5.895	14.992377	30.067432
5.8952	14.99684	30.064373
5.8954	14.993652	30.070492
5.8956	14.993652	30.072021
5.8958	14.99684	30.068962
5.896	14.997478	30.064373
5.8962	14.99174	30.067432
5.8964	14.995565	30.059784
5.8966	14.99174	30.062843
5.8968	14.995565	30.068962
5.897	14.995565	30.072021
5.8972	14.995565	30.068962
5.8974	14.993015	30.059784
5.8976	14.993652	30.068962
5.8978	14.993015	30.070492
5.898	14.99429	30.067432
5.8982	14.99429	30.064373
5.8984	14.996202	30.062843
5.8986	14.994927	30.075081
5.8988	14.998753	30.068962
5.899	14.992377	30.070492
5.8992	14.99684	30.072021
5.8994	14.994927	29.060926
5.8996	14.99429	27.873922
5.8998	14.996202	26.901068
5.9	14.995565	26.870476
5.9002	14.993652	25.77219
5.9004	14.996202	24.585186
5.9006	14.99174	24.207363
5.9008	14.998116	24.000862
5.901	14.997478	23.987095
5.9012	14.998116	23.852486
