Time (s),Counter (),coil1 (V),coil2 (V)
0.048800,0.060248,-4.120056,-3.542115
0.048900,0.057058,-3.965844,-3.639383
0.049000,0.057058,-3.850502,-3.688738
0.049100,0.063439,-3.848440,-3.737453
0.049200,0.060248,-3.852089,-3.722069
0.049300,0.057058,-4.129417,-3.947853
0.049400,0.069820,-4.183994,-3.956346
0.049500,0.069820,-4.240158,-4.024449
0.049600,0.063439,-4.210330,-3.981985
0.049700,0.063439,-4.154008,-3.874141
0.049800,0.066630,-4.159085,-3.777353
0.049900,0.063439,-4.239364,-3.782161
0.050000,0.063439,-4.331225,-3.892408
0.050100,0.057058,-4.364384,-4.002656
0.050200,0.060248,-4.325038,-4.068676
0.050300,0.057058,-4.238888,-4.063388
0.050400,0.057058,-4.171301,-3.970447
0.050500,0.069820,-4.188595,-3.862603
0.050600,0.063439,-4.270144,-3.856674
0.050700,0.063439,-4.338365,-3.950577
0.050800,0.063439,-4.332812,-4.044479
0.050900,0.066630,-4.245552,-4.078932
0.051000,0.060248,-4.126085,-4.044960
0.051100,0.066630,-4.055008,-3.979100
0.051200,0.066630,-4.092609,-3.922694
0.051300,0.069820,-4.181297,-3.951057
0.051400,0.066630,-4.236667,-4.048165
0.051500,0.053867,-4.221754,-4.123320
0.051600,0.063439,-4.121801,-4.124441
0.051700,0.060248,-3.989483,-4.043037
0.051800,0.057058,-3.897146,-3.936635
0.051900,0.063439,-3.904603,-3.909554
0.052000,0.057058,-3.974094,-3.986792
0.052100,0.063439,-4.010743,-4.107135
0.052200,0.057058,-3.972666,-4.169790
0.052300,0.066630,-3.901272,-4.142869
0.052400,0.063439,-3.841141,-4.039352
0.052500,0.060248,-3.809093,-3.870615
0.052600,0.063439,-3.782439,-3.689540
0.052700,0.066630,-3.859545,-3.758284
0.052800,0.066630,-3.849709,-3.774469
0.052900,0.060248,-3.826863,-3.789532
0.053000,0.060248,-3.770381,-3.793217
0.053100,0.066630,-3.678838,-3.835201
0.053200,0.066630,-3.546203,-3.894171
0.053300,0.053867,-3.394529,-3.945128
0.053400,0.063439,-3.231591,-4.013873
0.053500,0.063439,-3.082773,-4.110179
0.053600,0.050677,-2.941888,-4.211293
0.053700,0.063439,-2.812426,-4.273468
0.053800,0.066630,-2.672175,-4.302312
0.053900,0.057058,-2.473381,-4.330194
0.054000,0.057058,-2.183836,-4.333560
0.054100,0.063439,-1.786724,-4.277314
0.054200,0.063439,-1.387390,-4.128127
0.054300,0.057058,-1.060245,-3.939039
0.054400,0.066630,-0.822898,-3.766457
0.054500,0.066630,-0.645046,-3.643550
0.054600,0.066630,-0.505113,-3.526412
0.054700,0.063439,-0.385011,-3.376904
0.054800,0.063439,-0.267290,-3.144230
0.054900,0.063439,-0.154486,-2.796501
0.055000,0.066630,-0.044380,-2.397494
0.055100,0.053867,0.056842,-2.046400
0.055200,0.060248,0.144895,-1.774306
0.055300,0.066630,0.218987,-1.542113
0.055400,0.060248,0.294982,-1.347096
0.055500,0.060248,0.371454,-1.172911
0.055600,0.066630,0.459031,-1.023404
0.055700,0.060248,0.552478,-0.907868
0.055800,0.063439,0.653700,-0.805793
0.055900,0.066630,0.712085,-0.711089
0.056000,0.063439,0.840278,-0.630326
0.056100,0.063439,0.965298,-0.559819
0.056200,0.060248,1.087144,-0.483703
0.056300,0.066630,1.240880,-0.397812
0.056400,0.057058,1.438088,-0.323459
0.056500,0.060248,1.683368,-0.241575
0.056600,0.060248,1.981797,-0.145909
0.056700,0.060248,2.343529,-0.057454
0.056800,0.063439,2.729695,0.045262
0.056900,0.057058,3.065090,0.144292
0.057000,0.063439,3.277211,0.249412
0.057100,0.063439,3.395885,0.370396
0.057200,0.063439,3.469818,0.518782
0.057300,0.060248,3.552318,0.687359
0.057400,0.066630,3.677179,0.885901
0.057500,0.063439,3.854555,1.139086
0.057600,0.063439,4.074133,1.441305
0.057700,0.063439,4.247701,1.760511
0.057800,0.069820,4.358442,2.053917
0.057900,0.063439,4.408894,2.270567
0.058000,0.060248,4.400486,2.407095
0.058100,0.063439,4.338927,2.536732
0.058200,0.063439,4.276418,2.658838
0.058300,0.050677,4.222316,2.781104
0.058400,0.063439,4.215335,2.911061
0.058500,0.060248,4.248494,3.057364
0.058600,0.060248,4.263884,3.213602
0.058700,0.053867,4.205975,3.367916
0.058800,0.063439,4.070960,3.521270
0.058900,0.060248,3.902469,3.617897
0.059000,0.060248,3.794108,3.669655
0.059100,0.060248,3.811877,3.727343
0.059200,0.060248,3.834406,3.707953
0.059300,0.060248,4.085080,3.954889
0.059400,0.060248,4.119825,3.971234
0.059500,0.073011,4.161076,4.030845
0.059600,0.066630,4.123157,3.986457
0.059700,0.060248,4.093172,3.877491
0.059800,0.060248,4.126013,3.778461
0.059900,0.069820,4.221047,3.781666
0.060000,0.063439,4.296725,3.884863
0.060100,0.060248,4.299740,4.007129
0.060200,0.063439,4.239292,4.068502
0.060300,0.060248,4.150922,4.059689
0.060400,0.060248,4.102532,3.973157
0.060500,0.060248,4.142037,3.865153
0.060600,0.063439,4.233739,3.854096
0.060700,0.066630,4.272927,3.941429
0.060800,0.060248,4.234850,4.033248
0.060900,0.063439,4.135532,4.069463
0.061000,0.066630,4.020349,4.029402
0.061100,0.066630,3.974181,3.972195
0.061200,0.063439,4.025268,3.929090
0.061300,0.063439,4.115701,3.951844
0.061400,0.063439,4.153619,4.025076
0.061500,0.057058,4.106657,4.107121
0.061600,0.057058,3.993854,4.099910
0.061700,0.066630,3.857569,4.016903
0.061800,0.060248,3.780622,3.926526
0.061900,0.057058,3.806483,3.898483
0.062000,0.060248,3.871214,3.979567
0.062100,0.057058,3.885334,4.083565
0.062200,0.060248,3.836945,4.141893
0.062300,0.063439,3.776656,4.104396
0.062400,0.063439,3.727632,3.986137
0.062500,0.060248,3.719382,3.822848
0.062600,0.066630,3.685271,3.641292
0.062700,0.063439,3.776973,3.722536
0.062800,0.066630,3.755237,3.763398
0.062900,0.063439,3.725410,3.779743
0.063000,0.057058,3.666232,3.792722
0.063100,0.073011,3.577703,3.833424
0.063200,0.060248,3.444751,3.885183
0.063300,0.050677,3.279908,3.931654
0.063400,0.060248,3.112528,4.002642
0.063500,0.066630,2.956412,4.095904
0.063600,0.066630,2.824728,4.202947
0.063700,0.057058,2.691459,4.272332
0.063800,0.063439,2.540737,4.309188
0.063900,0.063439,2.312274,4.348768
0.064000,0.060248,1.982432,4.363350
0.064100,0.057058,1.570882,4.304701
0.064200,0.066630,1.181385,4.152149
0.064300,0.069820,0.879624,3.976682
0.064400,0.066630,0.676705,3.814836
0.064500,0.057058,0.532171,3.689365
0.064600,0.063439,0.414766,3.572387
0.064700,0.063439,0.301963,3.421117
0.064800,0.057058,0.192015,3.173060
0.064900,0.060248,0.079688,2.812191
0.065000,0.063439,-0.028039,2.418472
0.065100,0.060248,-0.126246,2.061449
0.065200,0.053867,-0.213347,1.780702
0.065300,0.066630,-0.291405,1.558283
0.065400,0.060248,-0.360420,1.363908
0.065500,0.060248,-0.438478,1.189242
0.065600,0.060248,-0.523675,1.039094
0.065700,0.066630,-0.610142,0.913302
0.065800,0.069820,-0.711681,0.809625
0.065900,0.063439,-0.764037,0.716042
0.066000,0.066630,-0.886994,0.631433
0.066100,0.066630,-1.015980,0.561407
