Time (s),Counter (),coil1 (V),coil2 (V)
0.032900,0.057058,0.035560,-0.091357
0.033000,0.066630,0.028554,-0.088553
0.033100,0.066630,0.022821,-0.093040
0.033200,0.060248,0.015558,-0.091758
0.033300,0.060248,0.008875,-0.087832
0.033400,0.060248,0.002385,-0.087832
0.033500,0.057058,-0.003686,-0.089675
0.033600,0.050677,-0.008856,-0.084466
0.033700,0.060248,-0.011271,-0.081421
0.033800,0.060248,-0.013027,-0.072687
0.033900,0.060248,-0.017455,-0.062109
0.034000,0.066630,-0.019484,-0.055137
0.034100,0.063439,-0.022834,-0.054897
0.034200,0.053867,-0.024299,-0.050009
0.034300,0.060248,-0.025749,-0.045682
0.034400,0.060248,-0.028003,-0.035905
0.034500,0.060248,-0.029227,-0.036066
0.034600,0.060248,-0.031643,-0.032780
0.034700,0.060248,-0.033817,-0.028613
0.034800,0.053867,-0.036039,-0.032380
0.034900,0.060248,-0.038439,-0.028613
0.035000,0.060248,-0.040710,-0.028613
0.035100,0.060248,-0.043528,-0.024366
0.035200,0.060248,-0.046266,-0.017555
0.035300,0.057058,-0.048069,-0.021882
0.035400,0.063439,-0.053480,-0.024046
0.035500,0.063439,-0.056975,-0.023325
0.035600,0.057058,-0.062933,-0.016834
0.035700,0.060248,-0.069182,-0.011785
0.035800,0.063439,-0.077218,-0.012186
0.035900,0.057058,-0.085576,-0.016193
0.036000,0.063439,-0.091277,-0.006577
0.036100,0.057058,-0.094514,-0.001368
0.036200,0.053867,-0.098540,0.002719
0.036300,0.057058,-0.098701,0.004642
0.036400,0.060248,-0.101471,0.018024
0.036500,0.050677,-0.101052,0.025156
0.036600,0.057058,-0.103516,0.026198
0.036700,0.063439,-0.104901,0.034531
0.036800,0.060248,-0.106012,0.038859
0.036900,0.060248,-0.105110,0.033249
0.037000,0.063439,-0.106270,0.038217
0.037100,0.063439,-0.105948,0.036855
0.037200,0.060248,-0.105754,0.038298
0.037300,0.060248,-0.106850,0.043106
0.037400,0.063439,-0.107300,0.046792
0.037500,0.060248,-0.109829,0.046872
0.037600,0.060248,-0.111375,0.046872
0.037700,0.060248,-0.113227,0.056007
0.037800,0.066630,-0.111906,0.052481
0.037900,0.057058,-0.110650,0.052000
0.038000,0.060248,-0.109474,0.054324
0.038100,0.060248,-0.107751,0.048394
0.038200,0.057058,-0.106527,0.046952
0.038300,0.063439,-0.112051,0.056087
0.038400,0.063439,-0.112228,0.061937
0.038500,0.063439,-0.112357,0.058812
0.038600,0.060248,-0.109877,0.064501
0.038700,0.057058,-0.106527,0.065943
0.038800,0.066630,-0.102679,0.056888
0.038900,0.057058,-0.102163,0.066585
0.039000,0.060248,-0.104853,0.075479
0.039100,0.057058,-0.104031,0.074998
0.039200,0.060248,-0.104547,0.076842
0.039300,0.053867,-0.101551,0.074197
0.039400,0.050677,-0.097235,0.069069
0.039500,0.057058,-0.094530,0.075880
0.039600,0.060248,-0.094288,0.069630
0.039700,0.053867,-0.097010,0.075960
0.039800,0.066630,-0.098169,0.080207
0.039900,0.060248,-0.097171,0.081730
0.040000,0.060248,-0.093080,0.085576
0.040100,0.063439,-0.089054,0.082050
0.040200,0.066630,-0.087476,0.078765
0.040300,0.057058,-0.089312,0.078124
0.040400,0.057058,-0.088056,0.079406
0.040500,0.057058,-0.088926,0.088701
0.040600,0.057058,-0.088104,0.085656
0.040700,0.060248,-0.084239,0.084054
0.040800,0.060248,-0.081115,0.080448
0.040900,0.053867,-0.077073,0.078925
0.041000,0.053867,-0.076397,0.087820
0.041100,0.060248,-0.076364,0.088381
0.041200,0.053867,-0.076622,0.091025
0.041300,0.060248,-0.073643,0.096875
0.041400,0.060248,-0.070985,0.100801
0.041500,0.063439,-0.066428,0.085576
0.041600,0.050677,-0.065027,0.100881
0.041700,0.060248,-0.059986,0.087900
0.041800,0.066630,-0.059568,0.097836
0.041900,0.060248,-0.058263,0.091586
0.042000,0.053867,-0.056089,0.095352
0.042100,0.060248,-0.054817,0.096394
0.042200,0.057058,-0.054092,0.094230
0.042300,0.057058,-0.052385,0.095513
