Time (s),Counter (),coil1 (V),coil2 (V)
0.044900,0.060248,0.019069,-0.057541
0.045000,0.060248,0.021581,-0.055538
0.045100,0.060248,0.023739,-0.051772
0.045200,0.057058,0.026107,-0.054336
0.045300,0.057058,0.029424,-0.044159
0.045400,0.060248,0.031196,-0.040713
0.045500,0.053867,0.032339,-0.049127
0.045600,0.063439,0.033724,-0.042797
0.045700,0.057058,0.036494,-0.040553
0.045800,0.057058,0.038507,-0.039191
0.045900,0.063439,0.041373,-0.028533
0.046000,0.060248,0.043129,-0.013709
0.046100,0.057058,0.047042,-0.016033
0.046200,0.063439,0.048894,-0.008981
0.046300,0.057058,0.050585,0.001997
0.046400,0.063439,0.053129,-0.000887
0.046500,0.057058,0.057445,0.009209
0.046600,0.053867,0.063919,0.011613
0.046700,0.060248,0.070780,0.016341
0.046800,0.060248,0.078091,0.015700
0.046900,0.066630,0.085644,0.018425
0.047000,0.057058,0.092778,0.023393
0.047100,0.060248,0.098447,0.023152
0.047200,0.066630,0.097964,0.027880
0.047300,0.069820,0.099268,0.027640
0.047400,0.060248,0.101313,0.022992
0.047500,0.053867,0.102167,0.027159
0.047600,0.057058,0.103664,0.027480
0.047700,0.060248,0.105565,0.026598
0.047800,0.053867,0.105130,0.033249
0.047900,0.057058,0.106257,0.038137
0.048000,0.057058,0.107159,0.032688
0.048100,0.060248,0.106789,0.044869
0.048200,0.053867,0.107143,0.045590
0.048300,0.050677,0.107159,0.048394
0.048400,0.060248,0.107529,0.058331
0.048500,0.060248,0.109832,0.065703
0.048600,0.060248,0.111394,0.068027
0.048700,0.053867,0.113552,0.074678
0.048800,0.057058,0.112457,0.080528
0.048900,0.057058,0.109945,0.081249
0.049000,0.057058,0.109655,0.081329
0.049100,0.057058,0.107626,0.084935
0.049200,0.057058,0.109043,0.091826
0.049300,0.060248,0.111684,0.082771
0.049400,0.053867,0.112522,0.090785
0.049500,0.053867,0.111056,0.089182
0.049600,0.053867,0.109446,0.089262
0.049700,0.060248,0.105033,0.096474
0.049800,0.063439,0.101829,0.099439
0.049900,0.053867,0.101812,0.083012
