Time (s),Counter (),coil1 (V),coil2 (V)
0.033300,0.057058,-0.046523,0.024915
0.033400,0.053867,-0.048568,0.012014
0.033500,0.057058,-0.053126,0.022992
0.033600,0.066630,-0.057877,0.023954
0.033700,0.063439,-0.065236,0.021309
0.033800,0.057058,-0.072644,0.013697
0.033900,0.060248,-0.078522,0.013777
0.034000,0.063439,-0.087412,0.012415
0.034100,0.057058,-0.091712,0.009931
0.034200,0.053867,-0.092968,0.004001
0.034300,0.060248,-0.095866,0.003600
0.034400,0.063439,-0.098411,0.000395
0.034500,0.057058,-0.100021,-0.000807
0.034600,0.053867,-0.099780,-0.012346
0.034700,0.057058,-0.101777,-0.023565
0.034800,0.060248,-0.102727,-0.026610
0.034900,0.060248,-0.103758,-0.030537
0.035000,0.060248,-0.103999,-0.045281
0.035100,0.066630,-0.106962,-0.037909
0.035200,0.063439,-0.106077,-0.040313
0.035300,0.060248,-0.105706,-0.036547
0.035400,0.066630,-0.104853,-0.043198
0.035500,0.060248,-0.106302,-0.043678
0.035600,0.057058,-0.109313,-0.046243
0.035700,0.057058,-0.111310,-0.051211
0.035800,0.063439,-0.111826,-0.048887
0.035900,0.053867,-0.110650,-0.050249
0.036000,0.050677,-0.108637,-0.053455
0.036100,0.060248,-0.106930,-0.038951
0.036200,0.060248,-0.107381,-0.050410
0.036300,0.060248,-0.110215,-0.052253
0.036400,0.063439,-0.113420,-0.052493
0.036500,0.066630,-0.112953,-0.058343
0.036600,0.066630,-0.112067,-0.063231
0.036700,0.060248,-0.107300,-0.064112
0.036800,0.063439,-0.102759,-0.060987
0.036900,0.063439,-0.101487,-0.064994
0.037000,0.057058,-0.102582,-0.064273
0.037100,0.057058,-0.105142,-0.066837
0.037200,0.060248,-0.104675,-0.072767
0.037300,0.066630,-0.103967,-0.071805
0.037400,0.050677,-0.098942,-0.070042
0.037500,0.053867,-0.094047,-0.074449
0.037600,0.060248,-0.092468,-0.072687
0.037700,0.057058,-0.095673,-0.069802
0.037800,0.060248,-0.097944,-0.071885
0.037900,0.063439,-0.097912,-0.077014
0.038000,0.066630,-0.095077,-0.079979
0.038100,0.057058,-0.090455,-0.076052
0.038200,0.057058,-0.086429,-0.083024
0.038300,0.057058,-0.085495,-0.069882
0.038400,0.060248,-0.088314,-0.073648
0.038500,0.060248,-0.088974,-0.081501
0.038600,0.063439,-0.088765,-0.079498
0.038700,0.057058,-0.085608,-0.086630
0.038800,0.053867,-0.081695,-0.086229
0.038900,0.053867,-0.077508,-0.077815
0.039000,0.060248,-0.075978,-0.082703
0.039100,0.060248,-0.076654,-0.084947
0.039200,0.057058,-0.076477,-0.080780
0.039300,0.063439,-0.074303,-0.084546
0.039400,0.060248,-0.071050,-0.089675
0.039500,0.063439,-0.066396,-0.089995
0.039600,0.060248,-0.063127,-0.083104
0.039700,0.063439,-0.060067,-0.086950
0.039800,0.057058,-0.057571,-0.086550
0.039900,0.057058,-0.055799,-0.086870
0.040000,0.057058,-0.053738,-0.096967
0.040100,0.057058,-0.053400,-0.093361
0.040200,0.050677,-0.049422,-0.088232
0.040300,0.057058,-0.050356,-0.096165
0.040400,0.057058,-0.048697,-0.095845
0.040500,0.053867,-0.046330,-0.082463
0.040600,0.060248,-0.043769,-0.092079
0.040700,0.063439,-0.040903,-0.087992
0.040800,0.066630,-0.038052,-0.087351
0.040900,0.060248,-0.037763,-0.087832
0.041000,0.060248,-0.034832,-0.092239
0.041100,0.066630,-0.029388,-0.083985
0.041200,0.060248,-0.022286,-0.086630
0.041300,0.063439,-0.013510,-0.085027
0.041400,0.060248,-0.004830,-0.079818
0.041500,0.060248,0.003062,-0.080860
0.041600,0.053867,0.006556,-0.085828
0.041700,0.057058,0.011806,-0.082623
0.041800,0.053867,0.014592,-0.083665
0.041900,0.057058,0.017668,-0.079979
0.042000,0.057058,0.021469,-0.074690
0.042100,0.057058,0.023208,-0.067478
0.042200,0.063439,0.026461,-0.063712
0.042300,0.060248,0.028232,-0.054016
0.042400,0.063439,0.030229,-0.050810
0.042500,0.060248,0.031936,-0.042557
0.042600,0.057058,0.033821,-0.047685
0.042700,0.060248,0.035495,-0.036627
0.042800,0.057058,0.037814,-0.038951
0.042900,0.060248,0.040182,-0.035264
0.043000,0.053867,0.041695,-0.029094
0.043100,0.053867,0.043757,-0.028533
0.043200,0.063439,0.045351,-0.025088
0.043300,0.063439,0.050070,-0.026129
0.043400,0.057058,0.052260,-0.019478
0.043500,0.053867,0.057300,-0.020440
0.043600,0.066630,0.061262,-0.017635
0.043700,0.060248,0.067543,-0.017395
0.043800,0.063439,0.075047,-0.018917
0.043900,0.057058,0.083615,-0.021722
0.044000,0.060248,0.088301,-0.009301
0.044100,0.057058,0.095129,-0.007859
0.044200,0.057058,0.097335,0.002078
0.044300,0.060248,0.099042,-0.002490
0.044400,0.057058,0.099767,-0.005776
0.044500,0.060248,0.101039,0.010331
0.044600,0.057058,0.103407,0.014899
0.044700,0.057058,0.104953,0.021229
0.044800,0.050677,0.105243,0.029403
0.044900,0.057058,0.106257,0.033730
0.045000,0.063439,0.106789,0.038698
0.045100,0.066630,0.106885,0.037096
0.045200,0.060248,0.106998,0.043426
0.045300,0.063439,0.107095,0.045109
0.045400,0.066630,0.108898,0.041823
0.045500,0.060248,0.108528,0.051119
0.045600,0.060248,0.111588,0.049276
0.045700,0.057058,0.111861,0.050798
0.045800,0.060248,0.112232,0.052882
0.045900,0.057058,0.111749,0.046952
0.046000,0.060248,0.109414,0.054565
0.046100,0.060248,0.108399,0.051680
0.046200,0.050677,0.107964,0.049837
0.046300,0.053867,0.111797,0.054164
0.046400,0.060248,0.113649,0.061136
0.046500,0.063439,0.112651,0.062017
0.046600,0.060248,0.111572,0.063620
0.046700,0.063439,0.107610,0.069950
0.046800,0.063439,0.103616,0.068908
0.046900,0.060248,0.103117,0.061456
0.047000,0.050677,0.104148,0.068828
0.047100,0.057058,0.105500,0.065703
0.047200,0.060248,0.102569,0.074357
0.047300,0.057058,0.101426,0.077803
0.047400,0.057058,0.097400,0.074758
0.047500,0.053867,0.093857,0.072194
0.047600,0.057058,0.093599,0.076281
0.047700,0.050677,0.094791,0.076681
0.047800,0.063439,0.095548,0.074518
0.047900,0.063439,0.095049,0.081249
0.048000,0.063439,0.092569,0.087339
0.048100,0.060248,0.088076,0.082210
0.048200,0.063439,0.086723,0.084855
0.048300,0.060248,0.083744,0.078124
0.048400,0.057058,0.087013,0.074277
0.048500,0.063439,0.086272,0.081890
0.048600,0.066630,0.084871,0.088301
0.048700,0.063439,0.082761,0.078604
0.048800,0.063439,0.078397,0.088301
0.048900,0.057058,0.076126,0.083653
0.049000,0.060248,0.074242,0.085336
0.049100,0.057058,0.074162,0.078364
0.049200,0.057058,0.073533,0.090865
0.049300,0.063439,0.070522,0.091506
0.049400,0.066630,0.069008,0.091105
0.049500,0.057058,0.065320,0.094150
0.049600,0.063439,0.061504,0.094230
0.049700,0.066630,0.059104,0.088220
0.049800,0.060248,0.055883,0.090705
0.049900,0.057058,0.056785,0.088461
0.050000,0.060248,0.053065,0.092227
0.050100,0.060248,0.050666,0.093990
0.050200,0.053867,0.051986,0.090304
0.050300,0.060248,0.051084,0.093028
0.050400,0.060248,0.048185,0.094070
0.050500,0.057058,0.045480,0.089342
0.050600,0.050677,0.043547,0.090945
0.050700,0.057058,0.040407,0.089262
0.050800,0.063439,0.039312,0.089743
0.050900,0.063439,0.037460,0.086538
0.051000,0.063439,0.036800,0.092467
0.051100,0.066630,0.029746,0.091506
0.051200,0.063439,0.021984,0.083412
0.051300,0.057058,0.013433,0.087579
0.051400,0.060248,0.007780,0.087179
0.051500,0.057058,0.001741,0.079326
0.051600,0.063439,-0.005731,0.087259
0.051700,0.060248,-0.007889,0.078765
0.051800,0.060248,-0.011658,0.081249
0.051900,0.063439,-0.015088,0.076681
0.052000,0.053867,-0.017278,0.072675
0.052100,0.057058,-0.022673,0.066264
0.052200,0.060248,-0.022657,0.054004
0.052300,0.060248,-0.024235,0.052080
0.052400,0.063439,-0.025684,0.049356
0.052500,0.060248,-0.027778,0.046792
0.052600,0.063439,-0.029517,0.038057
0.052700,0.066630,-0.031546,0.032368
0.052800,0.057058,-0.032609,0.027159
0.052900,0.060248,-0.036893,0.033089
0.053000,0.060248,-0.038922,0.027239
0.053100,0.057058,-0.040726,0.026758
0.053200,0.057058,-0.042819,0.031406
0.053300,0.057058,-0.046362,0.025236
0.053400,0.057058,-0.049696,0.017784
0.053500,0.057058,-0.053351,0.026117
0.053600,0.053867,-0.057522,0.024114
0.053700,0.063439,-0.063272,0.025396
